Longitude,Latitude,Value
82.989681,54.863212,51158
82.948455,55.074403,77879
82.837834,54.997219,54473
83.082238,54.773076,60040
83.391715,54.219731,27098
82.916073,55.052767,84422
82.945822,55.07003,67753
83.081246,54.861548,65278
82.929067,55.061631,80859
83.143508,54.96269,35833
82.963367,55.177668,41463
82.969069,55.077252,61861
82.980576,55.036924,71623
82.928807,55.04046,95024
82.953289,55.155712,54817
82.94126,55.043045,75176
83.087206,54.863617,59783
82.89774,55.061437,106983
82.898088,54.973105,68750
82.936956,55.009815,73497
82.969029,54.995958,66422
82.641718,55.087193,41585
83.004432,55.012946,46046
82.791855,54.981565,59560
83.004742,55.012393,36127
82.926524,55.041769,76831
83.106838,54.866112,74074
82.926472,54.934677,54672
83.03945,54.986649,55774
82.985293,55.162927,36307
82.890835,55.031889,67406
82.914437,55.046077,83145
82.86007,54.979505,75880
83.11772,54.940757,62551
82.899003,54.935612,52735
82.977135,55.035596,99664
82.971755,54.854765,45323
82.84083,54.987185,45833
82.898271,55.05963,57862
82.976645,55.053528,67805
82.911279,55.052829,90000
82.94988,55.112053,61093
82.941984,55.047638,70748
82.659273,55.08398,34286
82.917719,54.965064,54054
82.876636,54.993233,96835
83.338163,54.991023,24265
82.981122,54.92019,54072
83.064402,54.739367,42622
83.096352,54.841569,86328
82.726804,55.302829,41570
83.100231,54.939521,51597
83.095409,54.868587,71429
82.971739,55.077235,75000
82.919392,55.043448,73864
83.04298,54.853826,48276
82.886964,54.991756,55378
82.907214,54.991359,85470
82.870673,55.049126,89964
82.853442,54.974274,59963
83.091725,54.978467,38764
82.864392,54.980769,61185
82.908962,54.977034,60943
83.104573,54.831563,218750
82.981228,55.071701,41488
82.875316,54.985578,68510
82.966911,54.953804,71091
82.961562,54.938245,58075
83.021996,55.022392,54850
83.330329,54.29923,20000
82.983456,55.032043,63514
83.103177,54.763852,47452
82.906516,55.049435,85751
82.954361,55.107926,56228
82.927714,55.029408,144009
82.931878,54.935349,58893
82.884066,54.940675,60236
82.981755,54.924203,63607
82.972646,55.038462,69540
82.966324,54.996903,72974
82.928177,55.016905,82480
83.091116,54.748968,39599
82.884999,54.938657,45769
82.94619,55.018937,96622
83.111611,54.757517,45115
82.854511,54.987954,66567
82.971428,55.067567,60641
82.920023,54.964954,48603
82.779101,54.887283,36256
82.905486,55.075982,58685
83.171137,55.171944,30556
83.105019,54.763975,57746
83.069007,54.95358,49696
82.736101,55.302192,33345
82.917721,54.929854,53999
83.043222,55.06471,31538
83.001396,55.106825,23077
82.884501,55.045905,73999
82.907998,55.059951,67115
82.864573,54.987927,76293
83.085362,54.974466,52899
83.077266,54.761253,65863
82.963727,55.013423,60696
82.791833,54.978958,74080
82.980501,55.076713,59140
82.99969,55.012559,41640
82.672687,55.08953,41954
82.968366,55.066216,63333
82.970414,54.848135,59199
82.874568,54.971936,67547
83.327477,54.302759,14844
83.112133,54.753584,46276
82.955159,54.912595,45161
82.962571,55.081221,66176
82.452773,55.007663,13750
84.152598,54.346101,26389
82.980082,55.033191,63366
83.195248,54.969129,40134
83.015985,55.051611,38889
82.903832,55.068963,63177
82.86885,54.974803,53311
82.722754,55.303127,31522
82.958154,55.045537,72703
83.279809,54.612668,32955
82.996453,54.863737,59169
81.869041,54.371331,14333
82.866565,54.978727,56151
82.886126,55.048459,69419
82.873554,54.991777,57442
82.882259,54.996147,76732
82.88797,54.992406,60000
82.954006,55.075442,74545
82.81661,54.97814,33214
82.888801,55.033445,89051
82.799649,54.982544,61382
82.904117,55.048369,72693
82.855765,54.991383,69227
82.953537,55.038883,92058
82.806037,55.031964,61496
83.383989,54.457881,35052
82.820748,54.980213,15556
82.924846,55.019282,73846
82.892473,55.052865,77972
82.952882,55.053697,54180
83.081393,54.975814,75000
82.914535,55.026855,121125
83.108468,54.840844,122667
82.963529,55.081712,60157
82.909542,54.930689,49150
83.191348,54.943584,65442
82.893854,55.125989,67794
82.936475,55.049376,63600
83.102301,54.76053,44355
82.97338,54.864576,50000
82.970141,55.098174,56240
82.947513,54.964516,69360
82.937689,55.114724,60491
82.842,54.979978,36500
83.073972,54.975325,58553
82.90273,55.031938,71951
82.88558,55.049261,69753
82.858549,54.988788,76289
82.949891,55.142104,13490
83.091436,54.977593,72883
82.9225,55.054265,76955
83.07003,54.918545,61814
83.117314,54.966043,33948
83.002055,55.053586,35778
83.04274,54.978355,81944
82.929404,55.043904,71163
83.13692,54.968045,11238
82.99333,55.03647,50478
82.885037,54.982303,80317
83.044627,54.849619,57668
82.903493,54.978113,68877
81.551071,54.134673,12791
82.963447,55.175833,53389
82.919186,54.966967,57500
82.806198,54.982898,58242
82.883984,54.992223,66198
82.935348,55.010477,71062
82.912268,54.985874,80645
83.014201,55.005407,75996
82.860835,55.025416,53085
82.951074,55.180771,45385
83.103259,54.762084,31388
83.190736,54.937061,75565
83.011654,55.042563,57744
83.114247,54.90266,24735
82.946774,55.04405,69643
82.827959,54.986499,77952
83.019363,55.021101,56715
83.020407,55.022768,53862
82.971003,54.991901,102149
82.964016,55.069212,56625
82.919287,54.930833,53586
82.806663,54.979329,79730
83.071948,54.974633,67742
82.813576,54.989193,57855
82.96436,55.100716,64131
83.141068,55.191228,41274
82.930157,55.067208,87905
82.96994,54.962143,56839
82.894413,54.972749,53571
82.964548,54.943595,36621
82.919576,55.051508,84375
82.883937,54.979672,49967
82.936548,55.039277,79680
82.914006,55.04314,74606
82.816667,54.987516,34313
82.989757,54.928348,80833
83.044022,54.977128,68211
82.861653,55.026402,50890
82.92471,55.04524,68336
82.918744,55.053003,64060
83.09746,54.759135,61756
83.195765,54.938168,83303
83.124972,54.940442,47273
82.903112,54.981184,103849
82.881644,55.040627,38889
82.95205,55.092569,53157
82.951274,55.073959,73750
83.065827,54.95465,65897
82.989876,54.927912,86667
82.98668,55.154764,26347
82.899784,55.078166,22500
82.600404,54.797249,37662
82.920111,55.020969,85516
82.871301,54.970356,66926
82.885269,55.069984,35714
82.901625,55.075624,45588
83.085809,54.864222,68554
82.791594,54.983053,57071
83.114301,54.980067,40000
81.896045,54.36418,37500
83.086577,54.871255,406250
84.751543,55.097022,21250
82.989771,54.865069,53333
83.192864,54.944326,80894
82.939017,55.015046,94389
82.872689,54.979345,83056
82.975915,55.057205,56977
82.952764,55.155965,54245
82.841882,54.991799,47462
83.195998,54.964875,37512
82.89137,55.127701,63967
83.106387,54.837281,95544
82.93031,55.036633,98417
83.072704,54.770541,71447
83.008945,55.020188,50500
82.93081,55.027303,58974
83.060234,54.749937,64045
82.967888,55.005,87222
83.015702,55.022355,53996
82.916222,55.022822,87481
82.974294,55.056326,60455
82.904884,55.034923,87234
82.971707,55.030318,78301
83.014793,55.030404,61900
82.930479,55.065515,82000
82.935237,55.075163,69333
82.969911,55.101325,59667
82.640089,55.083856,40698
82.895777,54.936349,50690
83.341025,54.430721,27141
82.900245,55.050853,88769
82.872105,54.976365,60407
83.11975,54.755224,56632
83.063765,54.982128,64665
83.33068,54.297997,15319
82.796121,54.980205,59187
82.927904,55.039481,78157
83.329182,54.575363,27000
82.889437,54.991145,66279
82.847426,54.967117,54194
83.097571,54.894117,59398
82.917958,54.987086,44781
82.992648,55.000784,32075
82.641329,54.690484,52632
82.850842,54.991238,64363
82.899187,55.146739,62500
82.944663,55.106022,77095
83.100208,54.935241,64174
83.092403,54.871421,76623
82.961245,54.99698,67126
82.968449,54.945344,46106
83.082971,54.974597,57718
82.560063,55.198762,26316
82.911523,54.939428,57043
83.078651,54.862207,59302
82.891897,55.054296,63333
82.957668,55.01579,58151
82.91765,55.059433,87500
82.948958,55.042558,89174
82.699835,54.996525,58140
82.943387,55.044123,148500
83.197713,54.937463,72450
82.959028,54.998147,110370
82.971887,54.957099,66205
83.005033,55.002059,65578
82.902322,55.078043,62132
82.726486,54.988813,53497
82.862471,54.981373,51839
82.915384,55.040456,78295
82.973903,54.86124,50255
82.897408,55.122317,73872
82.886947,54.997315,55466
83.177957,54.841504,64167
82.915229,55.022064,80238
82.953665,55.178031,42119
83.124753,54.971302,38725
82.894811,54.985308,65476
83.024104,55.035138,58191
83.012415,55.033106,65442
82.891125,54.988526,80930
83.118359,54.954493,24615
84.377844,55.254263,23652
83.100648,54.842583,185558
82.933142,55.039467,82009
82.873354,54.979561,87699
83.009247,55.058531,26857
82.509216,54.655597,16667
82.971588,54.945043,32168
83.622563,55.297786,37164
84.397633,55.228243,41111
83.071493,54.975153,52600
83.062623,54.743125,46491
82.910952,54.964625,41538
82.923134,55.056048,75430
82.962957,55.065927,78125
82.898313,55.038426,67677
83.081727,54.866639,61136
82.941787,55.071596,85972
82.955665,55.011239,77066
82.965017,55.04806,72582
84.418361,55.22587,26229
83.310232,54.359163,21234
82.921614,54.964675,66912
83.039545,54.984376,66912
82.944035,55.114688,70475
82.966931,54.957042,52504
82.815106,54.989557,63981
83.062167,54.961019,48970
82.955516,55.074485,71495
82.471687,55.015056,54110
82.848208,54.989027,58621
83.039324,54.983631,53957
83.089109,54.868744,67457
82.90692,54.933935,53248
82.823111,55.065103,55848
82.898233,54.976155,81683
82.953632,55.156433,50000
82.981468,55.041744,70408
82.864537,54.966623,51677
83.094386,54.811277,51480
82.854246,54.977331,31969
83.277712,54.706048,14817
82.884223,54.975489,71875
83.047589,54.855784,53960
82.961047,55.096072,49758
82.905388,55.07679,48668
82.80716,55.031948,51891
83.137892,55.190031,34125
82.939846,55.048382,83488
84.414418,55.225534,31146
82.874492,54.967291,57690
83.067606,54.980474,39355
82.907866,55.062632,99167
82.95836,55.047217,68953
83.058718,54.746744,56177
82.966856,55.008055,81776
82.931882,55.041694,69333
82.888815,54.93824,66367
83.093659,54.764113,41658
82.898583,55.040656,98100
83.039716,54.853655,86125
82.95906,55.040785,122056
82.88826,54.995071,72451
82.938111,55.113999,88180
82.919941,55.03879,88685
82.926004,55.052726,79225
83.600907,55.315791,23924
82.95571,55.044562,65000
83.106437,54.962357,35975
82.994222,55.030246,49517
82.950988,54.912969,40476
82.971748,55.033989,73487
82.91416,55.045108,77273
82.87414,54.989024,56140
83.044104,54.849839,44902
82.924098,54.962914,39401
82.899404,54.966049,60318
82.968891,55.033427,66830
82.959803,55.07676,70294
82.942111,55.114497,61486
82.704911,54.991959,31250
82.827112,54.992931,53409
83.094933,54.838642,86247
83.10941,54.838871,99545
82.968974,55.072706,52658
83.327096,54.364378,22436
82.82979,55.015385,21000
82.90212,55.032527,70588
83.06018,54.745559,46053
83.301762,54.650487,27358
82.902555,54.985249,74870
82.920475,55.055905,69589
82.889933,55.016006,78243
82.887195,54.939201,63262
82.725574,55.306562,38095
82.910167,54.985942,60159
82.690146,54.996123,49342
82.916177,55.060433,70319
82.64638,55.084071,41952
82.938353,55.115544,75324
82.868472,54.985578,58725
83.091203,54.934004,46250
82.936715,55.11052,74442
83.613964,55.305376,30625
83.012968,55.05221,43065
83.614406,55.305574,35000
82.898139,55.058253,82479
82.979417,54.86137,48077
83.095546,54.765394,61734
82.98344,54.920191,51250
83.065774,54.755622,48434
82.960035,55.080617,63506
82.311259,55.199805,11333
83.00548,54.997995,72938
82.916332,55.022368,63793
83.099508,54.868461,80003
82.958474,55.179116,40963
83.058154,54.95722,24561
82.845455,54.972659,54651
82.874667,54.989047,38381
82.881373,54.984432,56591
83.327741,54.363501,31591
82.879598,54.974809,74536
83.067416,54.754155,51471
81.893101,54.36811,35461
82.916511,55.055299,79167
82.964446,55.071608,56867
82.963994,55.014963,78133
82.853966,55.153,57545
82.916131,55.039836,159426
82.972425,55.098699,65116
82.868731,54.991264,76667
83.007449,55.019953,52483
82.950011,55.048409,71486
83.09927,54.895238,33077
82.904169,55.052533,77806
82.91057,55.050278,76444
82.915527,55.032204,83014
82.939862,55.100163,57300
82.986526,55.025951,63830
82.923259,55.060293,93858
83.092371,54.804722,48489
82.859749,54.992805,66349
82.934534,55.057185,66380
82.86417,54.96597,55172
83.161898,54.738603,30163
83.064678,54.752712,58839
83.116695,54.75088,48294
83.013827,55.003159,54511
82.94345,55.10684,69361
83.063138,54.757765,45438
82.946888,55.041179,60859
83.125909,55.059507,38569
83.013656,55.05583,52673
82.842319,54.962112,58313
83.041062,54.984642,71440
83.014466,55.005976,73609
82.902095,55.055752,73438
82.888428,54.975063,62827
82.967964,54.992594,101774
82.973197,55.073907,29665
82.773285,55.097995,45149
82.985071,55.041713,80300
83.104162,54.762337,46028
82.916161,54.936211,49384
83.188424,54.938971,79375
83.109447,54.758172,37479
83.286232,54.61744,44318
82.908073,54.936269,57332
82.880114,54.981173,56244
82.960504,55.064797,59724
82.902677,55.048987,69379
82.951877,55.029772,47840
83.120139,54.74546,55390
82.966309,54.862732,36957
83.107308,54.967221,58184
82.981703,55.035753,93047
82.917193,55.037911,96537
83.086983,54.765112,46429
82.888875,55.015514,75791
82.916851,55.033335,141509
82.957173,55.178232,54762
82.844264,54.989101,50275
82.899016,55.037445,70748
82.912105,55.120123,44565
82.948374,54.914322,41204
82.877433,54.981472,111765
82.94321,55.047392,78251
82.464611,55.019069,31526
82.478493,55.018455,30370
83.101422,54.970182,77118
82.912471,55.033749,70159
82.772448,55.096642,50727
83.093201,54.891123,61455
83.097726,54.871005,71007
83.084881,54.863952,58108
83.020445,55.005432,64841
82.869949,54.984094,88226
83.588165,55.304099,38889
82.980695,55.015178,11087
82.92559,55.109402,68029
82.914467,55.033313,82737
83.109875,54.83382,95349
82.992817,55.037237,59427
82.955447,55.0215,119325
82.866828,54.989961,56369
82.822458,54.989928,37477
83.075104,54.925647,43159
83.342061,54.430265,27513
83.394301,54.236027,25385
82.899655,54.973327,66845
82.965172,55.05564,53488
83.058174,54.965581,43441
82.938214,55.020597,109922
83.061981,54.964578,37169
82.92545,55.059707,85797
82.682718,54.983633,57143
82.968172,54.954374,58854
82.954917,54.96053,60926
82.92231,54.930018,49058
83.090166,54.751237,46383
82.904916,55.105136,129759
82.922047,54.931473,54981
82.860576,54.988989,83853
82.906572,54.982762,56780
83.116656,54.903462,62788
83.110101,54.751084,36496
83.107987,54.942787,37500
82.639004,55.086816,50714
83.016718,55.032234,62511
83.179133,54.959456,34000
83.134254,54.758407,36942
82.916816,54.964453,55208
82.91781,55.037969,79386
82.845937,54.985133,62087
82.889983,54.97635,72727
82.96233,55.098979,59808
83.06404,54.744076,50877
82.917419,55.118302,56579
82.979324,55.07229,68919
82.918308,55.057507,84315
82.889138,54.996633,71793
82.976514,55.040196,70868
82.850505,54.986459,71818
83.022461,55.033279,60257
83.196315,54.936885,70646
82.886125,55.049669,72213
82.937239,55.047457,98457
83.079615,54.762619,59722
82.839508,54.96366,44325
82.932053,55.028529,89425
83.100698,54.862632,84442
82.904534,54.966238,60047
82.970504,54.86052,53470
83.008718,54.944351,61127
83.096741,54.809347,41945
82.711771,54.989737,54896
83.064264,54.747827,57677
82.968785,55.034944,61280
83.088611,54.871669,106588
82.930196,55.033015,137401
83.189065,54.964348,23729
82.914762,54.9396,64632
83.048845,54.846731,66038
83.005356,55.037943,79421
83.113959,54.858494,101267
82.994456,55.035148,56452
82.905932,55.074534,51081
82.963407,55.066133,59089
84.392014,55.23087,39862
83.090611,54.766022,49440
82.912003,55.047679,74000
82.881336,55.052941,72155
82.930776,54.936415,52304
82.890316,55.118021,58151
82.888523,55.048192,88346
82.889957,55.037134,58783
83.105818,54.759622,44129
82.81516,54.990412,58883
83.081131,54.871762,68098
83.197033,54.936535,79992
82.969204,55.08083,74538
83.102724,54.754373,46273
83.105151,54.831252,166252
82.863599,54.970123,62730
82.9077,55.220733,39945
82.922219,55.025807,86870
82.99101,55.049845,65223
82.954861,55.021747,21429
82.700121,54.998022,65659
83.116922,54.75209,45455
82.932765,55.038123,120544
82.943738,55.068267,65854
82.961216,55.100817,59302
82.194802,54.998456,34375
82.921219,54.962919,47273
82.978234,55.020863,82762
82.953428,55.010329,61207
82.864065,54.97659,60755
82.91076,55.035851,70000
82.69623,54.989415,46423
82.976385,55.020677,61905
82.71995,54.991063,32258
82.989003,55.029324,45476
82.816768,54.988841,31609
83.191834,54.94464,66154
82.913601,55.024806,77623
82.818139,54.978838,57500
83.412296,55.029339,22881
82.960615,55.043816,83467
83.092136,54.785226,63222
82.942858,55.055318,67677
83.097584,54.769356,58743
82.977804,55.008363,39563
82.910304,55.046814,80955
82.897598,54.976663,57079
83.114199,54.943355,45324
82.988241,54.864269,52855
82.889205,54.983655,61611
82.973118,54.854422,44465
82.811349,55.067031,81114
82.956186,55.073442,78166
82.967834,55.050527,75471
82.895275,55.039,73508
83.1005,54.888573,55769
82.973129,55.126248,22059
82.93699,55.055563,74979
82.893382,54.993788,87455
82.838664,54.968672,53836
82.970944,55.038356,94444
82.979332,54.862015,66253
82.940286,55.060988,76398
82.925452,54.932289,53593
82.958554,55.177735,56090
82.877852,55.023439,19016
83.080399,54.765994,64601
83.326643,54.365068,19713
83.098372,54.976707,42474
82.942447,55.012195,99570
82.694323,54.995476,55920
82.967037,54.862597,47692
82.749814,54.991817,27612
82.896887,55.062477,75000
83.040729,54.991046,73725
82.921686,55.03894,88598
82.907873,55.035688,82857
82.779327,54.889091,50000
82.64901,55.082941,46465
82.971385,55.053848,65121
83.104067,54.862629,81309
83.44489,55.315864,28333
82.977919,55.009824,47368
83.204218,54.947864,39063
82.884261,54.993261,66826
82.83507,54.971226,60274
83.101473,54.839611,122066
83.059693,54.750702,46552
83.10948,54.764022,65116
82.937584,55.111115,69644
82.994948,55.169556,39839
83.181426,54.959591,40462
83.012466,55.002049,92467
83.183775,54.939157,62963
82.749046,54.991803,43706
82.970094,54.946176,41648
82.951823,54.961776,64692
82.983739,54.858492,50013
83.093873,54.74919,45000
82.943062,55.04362,73607
83.101126,54.843801,192706
82.95183,55.012424,75657
82.910515,55.057078,93337
82.970606,55.102649,58214
83.019922,55.029713,76069
82.955885,55.023571,68182
